,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
10092,1,0
10093,9,0
10094,40,0
10095,1,0
10096,46,0
10097,8,0
10098,64,0
10099,1,0
10100,46,0
10101,46,0
10102,12,0
10103,13,0
10104,3,0
10105,5,0
10106,22,0
10107,1,0
10108,0,56
10109,1,0
10110,53,0
10111,1,0
10112,1,0
10113,26,0
10114,3,0
10115,1,0
10116,14,0
10117,179,0
10118,2,0
10119,0,1
10120,65,0
10121,64,0
10122,2,0
10123,5,0
10124,26,0
10125,2,0
10126,1,0
10127,2,43
10128,2,43
10129,1,0
10130,2,0
10131,2,0
10132,64,0
10133,37,0
10134,1,0
10135,1,0
10136,2,0
10137,1,1
10138,27,1
10139,64,0
10140,66,0
10141,76,0
10142,75,0
10143,1,0
10144,1,0
10145,1,0
10146,1,1
10147,11,0
10148,1,0
10149,0,1
10150,7,0
10151,1,0
10152,0,1
10153,1,4
10154,1,0
10155,1,0
10156,1,0
10157,1,0
10158,2,0
10159,1,0
10160,1,0
10161,18,0
10162,36,0
10163,1,0
10164,1,0
10165,2,0
10166,30,0
10167,179,0
10168,25,0
10169,0,1
10170,27,0
10171,1,2
10172,2,0
10173,1,0
10174,5,0
10175,37,0
10176,1,0
10177,1,8
10178,1,8
10179,2,0
10180,1,0
10181,75,0
10182,65,0
10183,14,0
10184,44,0
10185,1,0
10186,106,0
10187,1,0
10188,1,0
10189,1,3
10190,0,1
10191,0,7
10192,3,0
10193,1,0
10194,3,0
10195,26,0
10196,13,0
10197,1,1
10198,44,0
10199,1,0
10200,12,0
10201,3,1
10202,0,7
10203,51,18
10204,10,0
10205,0,1
10206,1,0
10207,62,1
10208,62,1
10209,7,0
10210,26,0
10211,85,1
10212,179,0
10213,26,0
10214,26,0
10215,26,0
10216,2,0
10217,26,0
10218,10,0
10219,2,0
10220,1,0
10221,1,0
10222,1,0
10223,4,0
10224,2,0
10225,1,0
10226,46,0
10227,65,0
10228,0,1
10229,37,0
10230,53,0
10231,53,0
10232,70,0
10233,12,0
10234,1,0
10235,3,0
10236,0,1
10237,1,0
10238,2,0
10239,45,0
10240,11,162
10241,11,162
10242,11,162
10243,1,0
10244,0,2
10245,1,0
10246,1,0
10247,4,0
10248,0,19
10249,0,1
10250,1,0
10251,11,0
10252,2,0
10253,1,0
10254,42,0
10255,2,43
10256,2,43
10257,30,0
10258,0,11
10259,1,1
10260,1,0
10261,41,0
10262,41,0
10263,3,0
10264,0,1
10265,0,19
10266,0,19
10267,1,3
10268,0,1
10269,1,0
10270,1,0
10271,1,0
10272,1,5
10273,1,5
10274,2,0
10275,1,0
10276,1,0
10277,194,0
10278,194,0
10279,1,0
10280,1,0
10281,45,0
10282,8,5
10283,0,2
10284,50,0
10285,1,0
10286,51,18
10287,194,0
10288,6,0
10289,0,1
10290,8,0
10291,65,0
10292,1,0
10293,1,0
10294,1,1
10295,38,0
10296,46,0
10297,2,0
10298,1,0
10299,2,0
10300,1,0
10301,54,0
10302,1,0
10303,1,0
10304,47,0
10305,1,0
10306,13,0
10307,32,0
10308,17,9
10309,8,0
10310,0,3
10311,0,1
10312,1,0
10313,5,3
10314,53,0
10315,1,0
10316,3,0
10317,1,0
10318,2,0
10319,0,2
10320,47,0
10321,17,0
10322,0,3
10323,32,0
10324,1,0
10325,53,0
10326,1,0
10327,13,0
10328,3,0
10329,1,0
10330,2,0
10331,0,2
10332,1,0
10333,194,0
10334,1,0
10335,1,0
10336,1,0
10337,179,0
10338,1,0
10339,1,0
10340,41,0
10341,23,0
10342,23,0
10343,179,0
10344,32,0
10345,32,0
10346,1,0
10347,0,1
10348,0,1
10349,1,0
10350,1,0
10351,1,0
10352,1,0
10353,23,0
10354,1,0
10355,45,0
10356,1,0
10357,27,1
10358,1,0
10359,5,1
10360,0,1
10361,7,0
10362,194,0
10363,24,0
10364,0,1
10365,106,0
10366,1,0
10367,85,1
10368,85,1
10369,75,0
10370,1,0
10371,75,0
10372,24,0
10373,0,3
10374,0,3
10375,0,3
10376,38,0
10377,1,0
10378,5,4
10379,5,4
10380,0,19
10381,1,0
10382,1,2
10383,1,0
10384,1,0
10385,1,0
10386,2,0
10387,2,0
10388,64,0
10389,0,4
10390,33,2
10391,2,43
10392,0,4
10393,13,0
10394,24,0
10395,1,0
10396,1,0
10397,1,0
10398,21,1
10399,1,0
10400,2,0
10401,9,0
10402,10,1
10403,1,0
10404,106,0
10405,1,0
10406,1,0
10407,2,13
10408,2,0
10409,1,0
10410,1,0
10411,0,2
10412,5,0
10413,27,1
10414,1,0
10415,106,0
10416,1,0
10417,1,0
10418,1,0
10419,2,0
10420,1,4
10421,85,1
10422,106,0
10423,106,0
10424,106,0
10425,106,0
10426,1,0
10427,194,0
10428,1,1
10429,29,3
10430,1,0
10431,1,0
10432,1,0
10433,1,0
10434,6,0
10435,1,0
10436,26,0
10437,20,0
10438,8,0
10439,1,0
10440,1,0
10441,1,0
10442,2,0
10443,2,0
10444,1,0
10445,2,0
10446,47,0
10447,64,0
10448,12,0
10449,30,0
10450,1,0
10451,179,0
10452,1,0
10453,1,0
10454,1,0
10455,1,0
10456,0,1
10457,37,0
10458,1,0
10459,18,0
10460,2,43
10461,1,8
10462,1,0
10463,16,1
10464,0,5
10465,1,0
10466,1,0
10467,5,0
10468,179,0
10469,51,18
10470,4,0
10471,5,0
10472,0,1
10473,26,0
10474,1,0
10475,1,0
10476,1,0
10477,70,0
10478,3,0
10479,2,0
10480,2,0
10481,1,0
10482,1,0
10483,1,0
10484,0,1
10485,3,0
10486,1,0
10487,1,0
10488,76,0
10489,2,0
10490,12,0
10491,16,1
10492,1,0
10493,10,0
10494,10,0
10495,13,0
10496,3,0
10497,18,2
10498,1,5
10499,1,0
10500,0,2
10501,1,0
10502,8,0
10503,0,1
10504,37,0
10505,1,0
10506,37,0
10507,1,0
10508,7,0
10509,7,0
10510,1,0
10511,50,0
10512,7,0
10513,1,1
10514,66,0
10515,2,0
10516,1,1
10517,3,0
10518,106,0
10519,1,4
10520,3,0
10521,7,0
10522,7,0
10523,7,0
10524,0,1
10525,12,0
10526,1,0
10527,1,0
10528,4,0
10529,106,0
10530,2,1
10531,1,0
10532,0,11
10533,0,3
10534,1,1
10535,1,0
10536,1,0
10537,2,4
10538,0,1
10539,66,0
10540,66,0
10541,0,3
10542,3,0
10543,1,0
10544,50,0
10545,1,0
10546,1,1
10547,1,0
10548,1,0
10549,53,0
10550,44,0
10551,0,2
10552,70,0
10553,1,0
10554,1,0
10555,1,0
10556,1,1
10557,1,0
10558,1,0
10559,1,1
10560,1,0
10561,106,0
10562,1,0
10563,1,0
10564,1,0
10565,1,0
10566,1,0
10567,3,0
10568,1,0
10569,9,0
10570,1,0
10571,179,0
10572,20,0
10573,4,0
10574,0,2
10575,26,0
10576,1,0
10577,1,0
10578,37,0
10579,2,0
10580,1,0
10581,1,0
10582,0,1
10583,17,9
10584,2,0
10585,5,0
10586,85,1
10587,0,1
10588,2,0
10589,1,0
10590,4,0
10591,1,0
10592,0,4
10593,111,0
10594,1,0
10595,44,0
10596,44,0
10597,0,4
10598,1,0
10599,1,0
10600,26,0
10601,14,0
10602,14,0
10603,37,0
10604,1,0
10605,1,0
10606,179,0
10607,1,0
10608,0,4
10609,7,0
10610,13,0
10611,76,0
10612,106,0
10613,5,0
10614,14,0
10615,37,0
10616,0,1
10617,1,0
10618,1,0
10619,1,0
10620,3,0
10621,5,0
10622,20,0
10623,4,0
10624,7,0
10625,1,0
10626,44,0
10627,3,0
10628,1,0
10629,6,0
10630,1,0
10631,1,0
10632,1,0
10633,24,0
10634,85,1
10635,5,0
10636,5,0
10637,5,0
10638,23,0
10639,5,0
10640,1,0
10641,1,2
10642,1,0
10643,37,0
10644,1,0
10645,1,0
10646,2,0
10647,16,0
10648,65,0
10649,8,0
10650,1,0
10651,2,0
10652,1,0
10653,0,1
10654,10,0
10655,85,1
10656,54,0
10657,1,0
10658,1,0
10659,0,1
10660,1,0
10661,1,0
10662,1,0
10663,0,1
10664,1,0
10665,0,18
10666,179,0
10667,1,0
10668,1,0
10669,12,0
10670,7,0
10671,18,0
10672,179,0
10673,54,0
10674,1,0
10675,54,0
10676,1,0
10677,0,1
10678,1,1
10679,1,0
10680,0,0
10681,76,0
10682,1,0
10683,46,0
10684,0,3
10685,1,0
10686,85,1
10687,1,0
10688,12,0
10689,194,0
10690,2,0
10691,1,0
10692,4,1
10693,194,0
10694,194,0
10695,111,0
10696,1,0
10697,1,8
10698,1,1
10699,2,0
10700,1,0
10701,10,1
10702,1,0
10703,8,0
10704,4,0
10705,2,0
10706,1,0
10707,1,0
10708,32,0
10709,3,0
10710,179,0
10711,179,0
10712,11,162
10713,8,0
10714,179,0
10715,70,0
10716,1,0
10717,6,0
10718,1,0
10719,1,0
10720,1,0
10721,1,0
10722,2,0
10723,1,0
10724,64,0
10725,1,0
10726,1,0
10727,0,1
10728,1,0
10729,1,0
10730,18,0
10731,18,0
10732,65,0
10733,85,1
10734,5,0
10735,2,13
10736,1,0
10737,1,0
10738,37,0
10739,18,0
10740,36,0
10741,1,0
10742,2,0
10743,1,0
10744,1,0
10745,1,0
10746,0,2
10747,1,0
10748,27,0
10749,14,0
10750,23,0
10751,7,0
10752,106,0
10753,21,0
10754,1,0
10755,1,0
10756,5,2
10757,5,2
10758,1,0
10759,4,0
10760,8,5
10761,1,0
10762,1,0
10763,1,0
10764,0,1
10765,1,0
10766,1,0
10767,11,1
10768,1,0
10769,6,0
10770,1,0
10771,54,0
10772,1,0
10773,1,0
10774,8,0
10775,1,8
10776,1,0
10777,0,1
10778,1,0
10779,1,0
10780,1,0
10781,1,0
10782,1,0
10783,1,1
10784,3,0
10785,1,0
10786,32,0
10787,14,0
10788,8,5
10789,1,0
10790,1,0
10791,1,0
10792,1,0
10793,65,0
10794,0,18
10795,0,18
10796,0,1
10797,1,0
10798,179,0
10799,0,1
10800,1,0
10801,111,0
10802,106,0
10803,2,0
10804,70,0
10805,106,0
10806,11,162
10807,11,162
10808,11,162
10809,27,0
10810,1,0
10811,1,0
10812,13,0
10813,1,0
10814,106,0
10815,0,2
10816,11,162
10817,1,0
10818,5,1
10819,46,0
10820,1,0
10821,106,0
10822,179,0
10823,1,0
10824,27,0
10825,27,0
10826,27,0
10827,27,0
10828,1,0
10829,23,0
10830,194,0
10831,7,0
10832,0,3
10833,7,0
10834,7,0
10835,7,0
10836,7,0
10837,1,0
10838,2,0
10839,85,1
10840,32,0
10841,85,1
10842,18,0
10843,44,0
10844,1,1
10845,6,0
10846,2,0
10847,2,0
10848,1,0
10849,1,1
10850,3,0
10851,0,3
10852,0,3
10853,1,0
10854,1,0
10855,46,0
10856,53,0
10857,1,0
10858,0,1
10859,1,0
10860,1,1
10861,0,26
10862,47,0
10863,22,0
10864,1,1
10865,1,0
10866,1,0
10867,4,0
10868,5,2
10869,1,0
10870,8,0
10871,1,0
10872,0,26
10873,0,26
10874,2,0
10875,1,0
10876,23,0
10877,23,0
10878,23,0
10879,23,0
10880,23,0
10881,1,0
10882,5,0
10883,1,0
10884,26,0
10885,34,0
10886,3,0
10887,2,0
10888,1,0
10889,8,0
10890,5,2
10891,1,0
10892,0,1
10893,2,0
10894,11,162
10895,1,0
10896,106,0
10897,1,0
10898,1,0
10899,0,3
10900,1,0
10901,2,0
10902,85,1
10903,1,0
10904,1,0
10905,1,0
10906,1,0
10907,34,0
10908,2,0
10909,7,0
10910,53,0
10911,0,2
10912,1,0
10913,1,0
10914,1,0
10915,5,1
10916,0,1
10917,2,0
10918,0,1
10919,1,0
10920,1,0
10921,1,0
10922,65,0
10923,10,0
10924,194,0
10925,1,0
10926,1,0
10927,1,0
10928,194,0
10929,0,18
10930,194,0
10931,1,0
10932,1,0
10933,1,0
10934,1,0
10935,75,0
10936,54,0
10937,21,1
10938,29,0
10939,2,0
10940,1,0
10941,2,0
10942,30,0
10943,1,0
10944,5,0
10945,2,0
10946,32,1
10947,1,1
10948,1,0
10949,51,18
10950,0,1
10951,1,0
10952,1,0
10953,65,0
10954,21,0
10955,13,0
10956,64,0
10957,1,1
10958,1,0
10959,66,0
10960,194,0
10961,75,0
10962,6,5
10963,1,0
10964,1,0
10965,3,0
10966,2,3
10967,1,0
10968,0,1
10969,1,0
10970,64,0
10971,1,0
10972,34,0
10973,41,0
10974,34,0
10975,1,0
10976,54,0
10977,0,3
10978,106,0
10979,75,0
10980,1,1
10981,13,0
10982,0,1
10983,1,0
10984,6,0
10985,20,0
10986,1,0
10987,4,0
10988,29,1
10989,1,0
10990,4,0
10991,0,1
10992,5,4
10993,37,0
10994,6,0
10995,1,0
10996,0,2
10997,1,0
10998,1,1
10999,2,0
11000,8,0
11001,1,0
11002,4,0
11003,45,0
11004,3,0
11005,2,0
11006,30,0
11007,70,0
11008,1,0
11009,1,0
11010,1,0
11011,11,162
11012,0,5
11013,1,0
11014,1,0
11015,1,0
11016,1,0
11017,1,0
11018,1,0
11019,2,0
11020,2,0
11021,1,0
11022,27,0
11023,0,4
11024,0,1
11025,85,1
11026,1,3
11027,1,0
11028,0,3
11029,26,0
11030,1,1
11031,1,0
11032,1,0
11033,86,15
11034,1,0
11035,1,0
11036,2,0
11037,51,18
11038,13,0
11039,27,0
11040,1,1
11041,70,0
11042,47,0
11043,194,0
11044,64,0
11045,1,0
11046,1,0
11047,1,0
11048,1,0
11049,1,0
11050,1,0
11051,1,0
11052,30,0
11053,1,0
11054,34,0
11055,1,0
11056,2,0
11057,1,0
11058,1,0
11059,86,15
11060,17,9
11061,37,0
11062,1,0
11063,2,6
11064,4,0
11065,106,0
11066,1,0
11067,179,0
11068,1,0
11069,2,0
11070,1,0
11071,1,0
11072,179,0
11073,1,0
11074,3,0
11075,1,0
11076,26,0
11077,0,5
11078,6,0
11079,25,0
11080,34,0
11081,18,0
11082,18,0
11083,3,0
11084,18,0
11085,1,0
11086,1,0
11087,3,0
11088,1,0
11089,0,1
11090,1,0
11091,6,0
11092,1,0
11093,0,3
11094,3,0
11095,1,0
11096,1,0
11097,1,0
11098,1,0
11099,18,0
11100,18,0
11101,42,0
11102,2,0
11103,2,0
11104,2,0
11105,86,15
11106,65,0
11107,1,0
11108,1,0
11109,1,0
11110,1,0
11111,6,0
11112,50,0
11113,13,0
11114,46,0
11115,0,1
11116,13,0
11117,0,1
11118,106,0
11119,2,0
11120,1,0
11121,1,0
11122,86,15
11123,0,1
11124,86,15
11125,1,0
11126,1,0
11127,0,3
11128,8,0
11129,2,0
11130,1,0
11131,1,1
11132,7,0
11133,51,18
11134,1,0
11135,9,0
11136,1,0
11137,8,0
11138,179,0
11139,18,0
11140,18,0
11141,1,1
11142,1,0
11143,45,0
11144,106,0
11145,1,0
11146,1,0
11147,7,0
11148,1,0
11149,0,5
11150,1,0
11151,194,0
11152,12,0
11153,1,0
11154,3,0
11155,1,0
11156,46,0
11157,23,0
11158,22,0
11159,54,0
11160,1,0
11161,2,0
11162,27,0
11163,53,0
11164,32,0
11165,1,5
11166,1,0
11167,7,0
11168,18,0
11169,7,0
11170,36,0
11171,18,0
11172,18,0
11173,18,0
11174,1,0
11175,21,0
11176,45,0
11177,86,15
11178,86,15
11179,86,15
11180,86,15
11181,86,15
11182,1,0
11183,0,1
11184,70,0
11185,70,0
11186,0,3
11187,2,0
11188,1,0
11189,1,0
11190,23,0
11191,32,0
11192,1,0
11193,5,0
11194,4,0
11195,1,0
11196,1,0
11197,9,0
11198,1,0
11199,1,0
11200,1,0
11201,11,0
11202,22,0
11203,0,2
11204,1,0
11205,2,0
11206,1,0
11207,1,0
11208,7,0
11209,1,0
11210,1,0
11211,2,6
11212,1,0
11213,1,0
11214,2,0
11215,1,4
11216,0,14
11217,0,5
11218,1,0
11219,32,0
11220,26,0
11221,106,0
11222,1,0
11223,54,0
11224,1,0
11225,4,3
11226,1,0
11227,0,3
11228,1,0
11229,21,1
11230,2,0
11231,9,0
11232,18,0
11233,8,0
11234,8,0
11235,4,0
11236,66,0
11237,4,0
11238,1,0
11239,32,1
11240,1,0
11241,1,15
11242,0,3
11243,1,0
11244,13,0
11245,24,0
11246,11,1
11247,1,0
11248,3,0
11249,30,0
11250,2,0
11251,1,0
11252,1,2
11253,1,0
11254,1,15
11255,1,15
11256,1,15
11257,1,15
11258,2,0
11259,44,0
11260,1,0
11261,1,0
11262,1,0
11263,1,0
11264,1,2
11265,1,0
11266,50,0
11267,1,2
11268,106,0
11269,32,0
11270,4,0
11271,2,0
11272,46,0
11273,1,0
11274,13,0
11275,12,0
11276,11,1
11277,21,1
11278,18,0
11279,2,0
11280,20,0
11281,0,4
11282,0,4
11283,0,5
11284,1,0
11285,11,1
11286,59,0
11287,1,0
11288,1,0
11289,1,0
11290,24,0
11291,0,1
11292,20,0
11293,1,0
11294,1,0
11295,1,0
11296,1,0
11297,1,0
11298,0,4
11299,0,4
11300,27,0
11301,4,0
11302,194,0
11303,1,0
11304,0,0
11305,21,1
11306,1,0
11307,33,2
11308,0,2
11309,0,2
11310,1,0
11311,1,3
11312,7,0
11313,1,0
11314,2,3
11315,1,0
11316,1,4
11317,111,0
11318,2,0
11319,1,0
11320,0,2
11321,2,4
11322,1,0
11323,0,5
11324,1,0
11325,22,0
11326,0,1
11327,1,1
11328,1,0
11329,2,0
11330,1,0
11331,53,0
11332,2,3
11333,46,0
11334,51,18
11335,1,0
11336,4,0
11337,1,0
11338,0,1
11339,51,18
11340,0,3
11341,1,0
11342,1,0
11343,1,0
11344,0,1
11345,0,3
11346,1,0
11347,1,0
11348,7,0
11349,2,4
11350,1,0
11351,8,0
11352,1,0
11353,45,0
11354,1,0
11355,29,1
11356,1,0
11357,1,0
11358,1,0
11359,0,2
11360,106,0
11361,25,0
11362,13,0
11363,1,2
11364,3,0
11365,1,0
11366,0,3
11367,21,0
11368,8,0
11369,2,0
11370,3,0
11371,1,0
11372,1,0
11373,0,2
11374,1,0
11375,1,0
11376,44,0
11377,7,0
11378,1,0
11379,1,0
11380,1,0
11381,1,0
11382,1,0
11383,11,0
11384,11,0
11385,0,1
11386,53,0
11387,24,0
11388,1,0
11389,1,0
11390,1,0
11391,194,0
11392,0,1
11393,13,0
11394,64,0
11395,25,0
11396,1,0
11397,0,1
11398,70,0
11399,1,0
11400,179,0
11401,65,0
11402,8,0
11403,37,0
11404,1,0
11405,1,0
11406,1,0
11407,0,7
11408,46,0
11409,24,0
11410,1,0
11411,1,0
11412,51,18
11413,1,15
11414,1,0
11415,1,0
11416,4,0
11417,1,0
11418,1,0
11419,0,1
11420,3,0
11421,20,0
11422,1,0
11423,1,0
11424,2,0
11425,1,0
11426,1,0
11427,7,0
11428,1,0
11429,0,14
11430,10,0
11431,1,0
11432,1,0
11433,44,0
11434,0,3
11435,1,0
11436,22,0
11437,2,0
11438,1,0
11439,1,0
11440,1,0
11441,0,1
11442,37,0
11443,1,0
11444,1,0
11445,44,0
11446,1,0
11447,3,0
11448,1,0
11449,1,0
11450,4,0
11451,0,1
11452,1,0
11453,2,0
11454,1,0
11455,44,0
11456,1,0
11457,1,0
11458,3,1
11459,9,0
11460,1,0
11461,44,0
11462,10,3
11463,2,0
11464,1,0
11465,18,0
11466,2,0
11467,1,0
11468,3,0
11469,3,0
11470,5,0
11471,1,0
11472,1,0
11473,62,1
11474,12,0
11475,1,0
11476,1,0
11477,8,0
11478,1,0
11479,4,1
11480,3,0
11481,51,18
11482,30,0
11483,1,0
11484,0,1
11485,32,0
11486,32,0
11487,11,0
11488,2,0
11489,66,0
11490,0,3
11491,1,0
11492,1,0
11493,4,0
11494,9,0
11495,86,15
11496,1,0
11497,2,0
11498,1,0
11499,2,0
11500,13,0
11501,1,0
11502,24,0
11503,179,0
11504,65,0
11505,3,0
11506,16,1
11507,26,0
11508,54,0
11509,17,0
11510,1,0
11511,1,0
11512,1,0
11513,1,0
11514,1,0
11515,1,0
11516,44,0
11517,10,3
11518,4,0
11519,1,0
11520,1,0
11521,10,0
11522,44,0
11523,10,3
11524,51,18
11525,1,0
11526,1,0
11527,0,1
11528,0,7
11529,1,0
11530,44,0
11531,9,0
11532,0,1
11533,12,0
11534,0,4
11535,1,0
11536,1,2
11537,1,0
11538,1,0
11539,2,0
11540,179,0
11541,1,0
11542,1,5
11543,1,0
11544,0,3
11545,9,0
11546,1,0
11547,45,0
11548,41,0
11549,6,0
11550,51,18
11551,1,0
11552,1,0
11553,3,0
11554,1,0
11555,0,1
11556,0,1
11557,1,1
11558,3,0
11559,85,1
11560,1,0
11561,2,0
11562,34,0
11563,1,0
11564,1,0
11565,34,0
11566,1,0
11567,1,0
11568,8,0
11569,1,0
11570,1,0
11571,0,4
11572,1,0
11573,1,0
11574,0,2
11575,18,2
11576,1,0
11577,9,0
11578,18,0
11579,1,0
11580,1,0
11581,179,0
11582,1,0
11583,1,0
11584,1,0
11585,1,1
11586,3,0
11587,53,0
11588,3,0
11589,23,0
11590,1,0
11591,0,4
11592,0,4
11593,2,0
11594,1,0
11595,1,0
11596,1,0
11597,6,0
11598,0,4
11599,1,0
11600,11,0
11601,1,0
11602,1,1
11603,34,0
11604,8,0
11605,53,0
11606,3,0
11607,1,0
11608,1,0
11609,1,0
11610,1,0
11611,1,0
11612,70,0
11613,3,0
11614,1,0
11615,1,0
11616,65,0
11617,62,1
11618,62,1
11619,62,1
11620,62,1
11621,1,0
11622,1,0
11623,26,0
11624,1,0
11625,3,0
11626,1,0
11627,66,0
11628,1,0
11629,2,1
11630,2,0
11631,1,0
11632,5,0
11633,0,1
11634,29,1
11635,10,3
11636,1,0
11637,1,0
11638,65,0
11639,64,0
11640,179,0
11641,1,0
11642,8,0
11643,18,0
11644,2,0
11645,29,1
11646,27,0
11647,24,0
11648,27,0
11649,3,0
11650,0,1
11651,54,0
11652,1,0
11653,5,0
11654,0,1
11655,2,43
11656,1,0
11657,37,0
11658,1,0
11659,0,1
11660,111,0
11661,50,0
11662,23,0
11663,26,0
11664,1,0
11665,54,0
11666,1,0
11667,1,1
11668,3,0
11669,32,0
11670,32,0
11671,0,1
11672,65,0
11673,18,0
11674,42,0
11675,1,0
11676,0,3
11677,0,1
11678,3,0
11679,38,0
11680,0,1
11681,53,0
11682,45,0
11683,47,0
11684,1,0
11685,1,0
11686,66,0
11687,9,0
11688,1,0
11689,1,0
11690,42,0
11691,18,0
11692,30,0
11693,25,0
11694,0,2
11695,1,0
11696,194,0
11697,1,0
11698,1,0
11699,4,0
11700,0,1
11701,1,0
11702,1,0
11703,10,14
11704,13,0
11705,44,0
11706,32,1
11707,9,0
11708,41,0
11709,26,0
11710,3,0
11711,6,0
11712,46,0
11713,42,0
11714,1,0
11715,1,0
11716,0,1
11717,2,0
11718,1,0
11719,1,0
11720,1,0
11721,2,1
11722,3,0
11723,0,1
11724,1,1
11725,1,0
11726,1,0
11727,18,0
11728,1,0
11729,1,0
11730,53,0
11731,1,0
11732,3,0
11733,1,1
11734,1,0
11735,1,0
11736,7,0
11737,9,0
11738,3,0
11739,0,5
11740,0,2
11741,2,0
11742,0,1
11743,0,1
11744,53,0
11745,1,0
11746,44,0
11747,9,0
11748,29,1
11749,53,0
11750,29,1
11751,1,0
11752,0,2
11753,1,0
11754,1,0
11755,29,1
11756,1,0
11757,0,1
11758,18,0
11759,0,3
11760,1,0
11761,1,0
11762,22,0
11763,0,1
11764,41,0
11765,1,0
11766,1,0
11767,7,0
11768,3,0
11769,1,0
11770,1,1
11771,9,0
11772,0,3
11773,1,0
11774,1,0
11775,1,0
11776,4,0
11777,4,0
11778,3,0
11779,1,0
11780,0,1
11781,27,0
11782,2,0
11783,1,0
11784,106,0
11785,1,0
11786,29,1
11787,1,0
11788,3,0
11789,1,0
11790,4,0
11791,1,0
11792,106,0
11793,1,0
11794,4,0
11795,1,0
11796,9,0
11797,1,0
11798,6,0
11799,1,0
11800,7,0
11801,0,2
11802,1,0
11803,1,0
11804,36,0
11805,2,0
11806,1,0
11807,2,0
11808,1,0
11809,0,7
11810,3,0
11811,70,0
11812,18,0
11813,1,0
11814,85,1
11815,29,1
11816,4,0
11817,42,0
11818,9,0
11819,1,0
11820,9,0
11821,18,2
11822,2,0
11823,0,7
11824,179,0
11825,1,0
11826,13,0
11827,1,0
11828,1,0
11829,1,0
11830,1,0
11831,1,0
11832,0,2
11833,106,0
11834,106,0
11835,1,0
11836,0,2
11837,194,0
11838,0,2
11839,1,0
11840,5,0
11841,0,1
11842,51,18
11843,2,0
11844,1,0
11845,2,0
11846,1,0
11847,1,0
11848,1,0
11849,22,0
11850,38,0
11851,2,0
11852,86,15
11853,2,0
11854,0,1
11855,1,0
11856,1,0
11857,1,0
11858,18,0
11859,3,0
11860,1,0
11861,1,0
11862,4,0
11863,2,0
11864,1,0
11865,3,0
11866,106,0
11867,106,0
11868,14,0
11869,12,0
11870,1,0
11871,1,0
11872,1,0
11873,0,2
11874,2,13
11875,1,0
11876,1,1
11877,106,0
11878,1,0
11879,12,0
11880,0,1
11881,0,2
11882,9,0
11883,4,0
11884,1,0
11885,17,0
11886,1,0
11887,1,0
11888,1,0
11889,1,1
11890,2,1
11891,0,3
11892,0,1
11893,1,0
11894,0,2
11895,2,2
11896,1,0
11897,4,0
11898,1,0
11899,1,0
11900,42,0
11901,1,0
11902,1,0
11903,1,8
11904,2,0
11905,8,0
11906,46,0
11907,27,0
11908,1,1
11909,1,0
11910,29,3
11911,20,0
11912,1,0
11913,53,0
11914,106,0
11915,106,0
11916,1,5
11917,1,5
11918,1,0
11919,7,0
11920,7,0
11921,1,0
11922,29,3
11923,29,3
11924,4,0
11925,33,2
11926,0,1
11927,1,0
11928,2,0
11929,44,0
11930,1,0
11931,2,0
11932,1,0
11933,1,1
11934,1,0
11935,47,0
11936,106,0
11937,6,0
11938,1,0
11939,1,0
11940,1,0
11941,1,0
11942,2,13
11943,1,0
11944,6,0
11945,1,0
11946,1,0
11947,1,0
11948,1,0
11949,11,1
11950,3,1
11951,1,0
11952,65,0
11953,4,0
11954,1,0
11955,46,0
11956,3,0
11957,1,0
11958,1,0
11959,1,0
11960,65,0
11961,3,0
11962,0,30
11963,0,1
11964,11,0
11965,16,0
11966,1,0
11967,5,0
11968,0,1
11969,1,0
11970,37,0
11971,0,1
11972,1,1
11973,45,0
11974,1,0
11975,11,162
11976,4,0
11977,11,162
11978,1,0
11979,1,0
11980,54,0
11981,3,0
11982,106,0
11983,2,4
11984,8,0
11985,1,0
11986,1,0
11987,2,0
11988,54,0
11989,1,0
11990,34,0
11991,3,0
11992,1,1
11993,1,0
11994,106,0
11995,1,0
11996,0,1
11997,0,1
11998,11,162
11999,53,0
12000,8,0
12001,8,0
12002,8,0
12003,1,0
12004,1,0
12005,20,0
12006,1,0
12007,1,0
12008,1,0
12009,2,0
12010,0,30
12011,1,0
12012,2,0
12013,0,1
12014,1,0
12015,64,0
12016,0,4
12017,53,0
12018,53,0
12019,1,0
12020,1,0
12021,3,0
12022,1,0
12023,1,0
12024,0,4
12025,1,0
12026,26,0
12027,0,1
12028,0,1
12029,8,0
12030,42,0
12031,2,4
12032,42,0
12033,59,0
12034,5,0
12035,2,0
12036,0,1
12037,12,0
12038,1,0
12039,1,0
12040,1,0
12041,11,1
12042,11,1
12043,53,0
12044,194,0
12045,0,2
12046,0,3
12047,1,0
12048,1,0
12049,1,1
12050,194,0
12051,24,0
12052,4,0
12053,4,0
12054,2,0
12055,0,1
12056,1,0
12057,1,0
12058,1,0
12059,1,0
12060,25,0
12061,0,1
12062,29,1
12063,1,0
12064,3,0
12065,53,0
12066,53,0
12067,1,0
12068,1,1
12069,1,0
12070,53,0
12071,21,0
12072,1,4
12073,1,0
12074,0,4
12075,9,0
12076,53,0
12077,14,0
12078,53,0
12079,37,0
12080,111,0
12081,4,0
12082,1,0
12083,1,0
12084,194,0
12085,11,162
12086,0,1
